id;subject_rf=='Курская область';name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
7716338;Курская область;"Общество с ограниченной отвественностью ""Упраком""";"ООО ""Упраком""";Валерий Николаевич Баранов;4632101836;1,08463E+12;г. Курск, пр-кт. Хрущева, д. 24, п. 1-9;г. Курск, пр-кт. Хрущева, д. 24, п. 1-9;(4712)23-81-71;;www.uprakom.ru;13;90119,86;
8162847;Курская область;"Общество с ограниченной ответственностью ""Щигровская управляющая компания жилищно-коммунального хозяйства""";"ООО ""ЩУК ЖКХ""";Николай Валентинович Кондратов;4628006731;1,08463E+12;г. Щигры, ул. Большевиков, д. 10А;г. Щигры, ул. Большевиков, д. 10А;8(47145)4-21-12;Schukjkh@mail.ru;http://shcukjkh.site-gsk.ru/;178;266198,8;32
8937856;Курская область;"Товарищества собственников жилья ""Эласт""";"Товарищества собственников жилья ""Эласт""";Валентина Николаевна Логвинова ;4632056566;1,05464E+12;г. Курск, ул. Серегина, д. 22А;г. Курск, ул. Серегина, д. 22А;;;;1;14096,5;26,5
8644657;Курская область;Товарищество собственников жилья №101;ТСЖ №101;Лидия Ивановна Скоробогатых ;4632108091;1,09463E+12;г. Курск, ул. Серегина, д. 28;г. Курск, ул. Серегина, д. 28;(4712) 37-44-31;tsg_101@mail.ru;;1;4944,5;28,5
8940057;Курская область;Товарищество собственников жилья № 148;ТСЖ-148;Николай Владимирович Самойлов;4632130717;1,11463E+12;г. Курск, ул. Семеновская, д. 79, п. 45;г. Курск, ул. Семеновская, д. 79, п. 45;8-951-086-67-14;tsj-148@yandex.ru;;2;;
8932479;Курская область;Товарищество собственников жилья №31;ТСЖ №31;Валентина Ивановна Переверзева;4630011390;1,03464E+12;г. Курск, ул. Ольшанского, д. 20;г. Курск, ул. Ольшанского, д. 20;8-904-529-42-33;pereverzeva000@yandex.ru;www.tshz-31.is-best.net;1;4713,3;35
8936007;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""№55""";"ТСЖ ""№55""";Ольга Сильвестровна Беляева;4632165195;1,12463E+12;г. Курск, ул. Карла Маркса, д. 55;г. Курск, ул. Карла Маркса, д. 55;9065750182;tszh55@yandex.ru;http://tszh55.ulcraft.com/;1;9439;36
8914868;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""№ 83""";"ТСЖ ""№ 83""";Анатолий Иванович Меркулов;4630010929;1,0246E+12;г. Курск, ул. Заводская, д. 83 А;г. Курск, ул. Заводская, д. 83 А;89606852674;formagkh@yandex.ru;;1;3742,4;25
8938017;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТСЖ-97""";ТСЖ-97;Валентина Александровна Сергеева;4632059260;1,05464E+12;г. Курск, пр-кт. Кулакова, д. 9, п. 322;г. Курск, пр-кт. Кулакова, д. 9, п. 322;89207376806;tsg97kursk@mail.ru;;1;20163,1;29,5
8928897;Курская область;"Товарищество Собственников Жилья""Альфа""";"ТСЖ ""Альфа""";Алла Сергеевна Полищук;4632174432;1,13463E+12;г. Курск, проезд. Магистральный, д. 26а;г. Курск, д. 26А;89513337867;alonkatm@mail.ru;;1;7673;25,5
8937865;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""БЕЛИНСКОГО-4""";"ТСЖ ""Белинского-4""";Владимир Алексеевич Кузнецов;4611011540;1,11461E+12;д. Ворошнево, ул. Сосновая, д. 17а;д. Ворошнево, ул. Сосновая, д. 17а;+7(471)234 61 33;belinskogo-4@mail.ru;тсж-курск.рф;1;6879,6;29,5
8926006;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ГРЕТА""";"ТСЖ ""ГРЕТА""";НИНА НИКОЛАЕВНА ТРОХАЧЕВА;4629044828;1,03464E+12;г. Курск, ул. Энгельса, д. 115А;г. Курск, ул. Энгельса, д. 115А;89191704127;greta-kyrsk@yandex.ru;;1;13148,6;36,5
8464354;Курская область;"Товарищество собственников жилья ""Двина""";"ТСЖ ""Двина""";Игорь Николаевич Соснин;4632060690;1,06463E+12;г. Курск, ул. Серегина, д. 32;г. Курск, ул. Серегина, д. 32;(910)218-52-79;gkursk@gmail.com;http://www.reformagkh.ru/mymanager/organization/8464354;1;3854,9;20,5
8238779;Курская область;"Товарищество собственников жилья ""Дом на Крюкова, 11""";"ТСЖ ""Дом на Крюкова, 11""";Татьяна Александровна Фридсон ;4632058980;1,05464E+12;г. Курск, ул. Крюкова, д. 11;г. Курск, ул. Крюкова, д. 11;89192797879;fridson_ta56@mail.ru;;1;5111,2;23
8931503;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ДРУЖБЫ, 10""";"ТСЖ ""ДРУЖБЫ, 10""";НАТАЛЬЯ НИКОЛАЕВНА ЯРКОВА;4632116913;1,10463E+12;г. Курск, ул. Энгельса, д. 115;г. Курск, ул. Энгельса, д. 115;8 919 133 06 72;formagkh@yandex.ru;;1;25860;34,5
8935250;Курская область;"Товарищество собственников жилья ""Дружининская 24""";"ТСЖ ""Дружининская 24""";Вадим Дмитриевич Пронин;4632109546;1,09463E+12;г. Курск, ул. Дружининская, д. 24, п. 16;г. Курск, ул. Дружининская, д. 24, п. 16;89065741067;Pronin.TSG@yandex.ru;;1;6516,7;28
8916012;Курская область;"Товарищество србственников жилья ""ЖСК-103""";"ТСЖ ""ЖСК-103""";Константин Иванович Агарков;4632122096;1,10463E+12;г. Курск, ул. 50 лет Октября, д. 110;г. Курск, ул. 50 лет Октября, д. 110;574117;TSG-103@yandex.ru;http://adm.rkursk.ru/;1;24380,6;29,5
8933273;Курская область;"Товарищество собственников жилья ""ЖСК № 107""";"ТСЖ ""ЖСК №107""";Владимир Васильевич Димитров;4632107891;1,09463E+12;г. Курск, ул. Чернышевского, д. 15;г. Курск, ул. Чернышевского, д. 15;8(4712)52-24-78;ziatikova58@mail.ru;;1;5946,4;28,5
8927033;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЖСК № 11""";"ТСЖ ""ЖСК № 11""";ИННА НИКОЛАЕВНА ГАЛКИНА;4632110171;1,09463E+12;г. Курск, ул. Энгельса, д. 115;г. Курск, ул. Энгельса, д. 115;89207146502;;;1;3544,1;29,5
8936383;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЖСК-111""";"ТСЖ ""ЖСК-111""";Галина Федоровна Ивакина;4632067670;1,06463E+12;г. Курск, ул. Студенческая, д. 5;г. Курск, ул. Студенческая, д. 5;79192714340;TSJ111@yandex.ru;;1;30829,6;31,5
8586497;Курская область;"Товарищество собственников жилья ""ЖСК-33""";"ТСЖ ""ЖСК-33""";Елена Витальевна Бубало;4631008369;1,0246E+12;г. Курск, ул. Краснознаменная, д. 18б;г. Курск, ул. Краснознаменная, д. 18б, п. 19;(4712) 262091;union31@yandex.ru;http://redflag18.narod.ru/;1;2870,5;21
8914741;Курская область;"Товарищество собственников жилья ""ЖСК №58""";"ТСЖ ""ЖСК №58""";Тамара Владимировна Храмцова;4632118910;1,10463E+12;г. Курск, ул. Комарова, д. 9;г. Курск, ул. Комарова, д. 9;89155165883;jsk58@yandex.ru;;1;4366,8;34
8916619;Курская область;"ТСЖ ""Заводской проезд""";"ТСЖ ""Заводской проезд""";Елена Алексеевна Кобзарева;4633022746;1,09463E+12;г. Железногорск, проезд. Заводской, д. 3, к. 2;г. Железногорск, проезд. Заводской, д. 3, к. 2;7-68-98;tszh-zheleznogorsk@ya.ru;http://tsz46.ru/tsz/;3;39388,4;35,5
8922259;Курская область;"Товарищество собственников жилья ""Заря Светлая""";"ТСЖ ""Заря Светлая""";Нина Маратовна Глибина ;4632107235;1,09463E+12;г. Курск, проезд. Светлый, д. 9, п. 21;г. Курск, проезд. Светлый, д. 9, п. 21;89102723181;vip.n.g.2012@bk.ru;;1;3212,2;21,5
8938376;Курская область;"Товарищество собственников жилья ""Интернациональное""";"ТСЖ ""Интернациональное""";Константин Игоревич Болдырев;4632204380;1,15463E+12;г. Курск, ул. Интернациональная, д. 47, п. 28;г. Курск, ул. Интернациональная, д. 47, п. 28;393954;ukparizhskoe@gmail.com;uk parizhskoe;1;5418;27
8754203;Курская область;"Товарищество собственников жилья ""КЗВ-Наш дом""";"ТСЖ ""КЗВ-Наш дом""";Анатолий Васильевич Конев;4632043013;1,04464E+12;г. Курск, ул. Володарского, д. 44, п. 1;г. Курск, ул. Кати Зеленко, д. 9, п. 39;8-919-170-51-23;kzvnashdom@mail.ru;http://кзвнашдом.рф;2;9816,2;24,5
8934192;Курская область;"Товарищество собственников жилья ""Комфорт""";"ТСЖ ""Комфорт""";Галина Дмитриевна Свирская;4632108969;1,09463E+12;г. Курск, ул. Заводская, д. 83;г. Курск, ул. Заводская, д. 83;33 09 95;;;1;3832,3;34
8162485;Курская область;Товарищество собственников жилья Комфорт;ТСЖ Комфорт;Андрей Александрович Ситников;4632088511;1,07463E+12;г. Курск, ул. Парижской Коммуны, д. 42;г. Курск, ул. Парижской Коммуны, д. 34;393954;l.barbashova@bk.ru;www.kurskadmin.ru;1;3634,7;27
8939205;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""КОНКОРД""";"ТСЖ ""КОНКОРД""";Иван Васильевич Умрихин;4632189686;1,14463E+12;г. Курск, ул. Дружининская, д. 33а, п. 14;г. Курск, ул. Дружининская, д. 33а, п. 14;89103186209;gusev46@mail.ru;;1;5155,8;30
7771174;Курская область;"Товарищество собственников жилья ""Коренево-жилсервис""";"ТСЖ ""Коренево-жилсервис""";Владимир Викторович Дубонос;4610006949;1,09462E+12;пгт. Коренево, ул. 70 лет Октября, д. 27, п. 10;пгт. Коренево, ул. 70 лет Октября, д. 27, п. 10;(47147)23233;tsg1046@mail.ru;;7;8273,1;19
8938898;Курская область;"Товарищество собственников жилья ""Кристалл""";"ТСЖ ""Кристалл""";Александр Иванович Слётов;4633033794;1,12463E+12;г. Железногорск, ул. Димитрова, д. 14;г. Железногорск, ул. Димитрова, д. 14;79510840433;alex2121or@mail.ru;www.tsj.ru/fe.city_dimitr14;1;;18,5
8927044;Курская область;"Товарищество собственников жилья ТСЖ Курская 76/2""""";"ТСЖ ""Курская 76/2""";Наталья Евгеньевна Андрюшина;4633022390;1,09463E+12;г. Железногорск, ул. Курская, д. 76, к. 2, лит. А, п. 11771;г. Железногорск, ул. Курская, д. 76, к. 2, лит. А, п. 11771;7312;tszh.kurskaya@mail.ru;http://tsz-kurskaya76.ru;1;18697,6;33,5
8938542;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЛЕНИНА 25 И 25/2""";"ТСЖ ""Ленина 25 и 25/2"""; Анна Сергеевна Дяченко;4633037975;1,15463E+12;г. Железногорск, ул. Ленина, д. 25, п. 95;г. Железногорск, ул. Ленина, д. 25, п. 95;+7(910)3125253;natal69@yandex.ru;http://25and25-2.ru/;2;21612,9;24,5
8940387;Курская область;Товарищество собственников жилья «Микрорайон»;ТСЖ «Микрорайон»;Игорь Юрьевич Леонидов;4632121688;1,10463E+12;г. Курск, ул. Студенческая, д. 7;г. Курск, ул. Студенческая, д. 7;8-951-335-1171;lij@kursknet.ru;;1;24689,7;28
8477309;Курская область;"Товарищество Собственников Жилья ""Надежда""";"ТСЖ  ""Надежда""";Иван Николаевич Кривенда;4632019412;1,0246E+12;г. Курск, ул. Дубровинского, д. 1А;г. Курск, ул. Дубровинского, д. 1А;8 /4712/ 51-02-43;ivankursk@mail.ru;http://надежда.домтсж.рф;1;12004,9;34
8933805;Курская область;Товарищество собственников жилья Никитина 8;ТСЖ Никитина 8;Дмитрий Александрович Кудаков;4633035671;1,13463E+12;г. Железногорск, ул. Никитина, д. 8;г. Железногорск, ул. Никитина, д. 8;8 919-279-29-88;tszhnikitina8@gmail.com;nikitina8.com;1;26396,4;35,5
8930623;Курская область;"Товарищество собственников жилья ""Новоселы""";"ТСЖ ""Новоселы""";Юрий Сергеевич Дементьев;4632026427;1,0246E+12;г. Курск, пр-кт. Хрущева, д. 26;г. Курск, пр-кт. Хрущева, д. 26;+7(908)126-5789;novosel-kursk@mail.ru;;1;4740;22,5
8162576;Курская область;Товарищество собственников жилья Парижское;ТСЖ Парижское;Андрей Александрович Ситников;4632079556;1,0746E+12;г. Курск, ул. Парижской Коммуны, д. 34;г. Курск, ул. Парижской Коммуны, д. 34;393954;l.barbashova@bk.ru;www.kurskadmin.ru;2;10192,5;28
8928496;Курская область;"Товарищество собственников жилья ""Порядок""";"ТСЖ ""Порядок""";Виктор Николаевич Титов;4632204292;1,15463E+12;г. Курск, ул. Л.Толстого, д. 13, п. 14;г. Курск, ул. Л.Толстого, д. 14-а, п. 72;8-915-518-11-60;tsg-poryadok@mail.ru;www.reformagkh.ru;1;8382;25,5
8926741;Курская область;"Товарищество собственников жилья ""ПРЕСТИЖ""";"ТСЖ ""ПРЕСТИЖ""";Юлия Владимировна Звягинцева;4632033248;1,03464E+12;г. Курск, ул. Гагарина, д. 23;г. Курск, ул. Гагарина, д. 23;89103117041;PRESTIG2003@yandex.ru;;1;9001,9;27,5
8935292;Курская область;"Товарищество Собственников Жилья ""Примакова 97""";"ТСЖ ""ПРИМАКОВА 97""";Николай Витальевич Нестеров;4613012500;1,14461E+12;г. Льгов, ул. Примакова, д. 97, п. 29;г. Льгов, ул. Примакова, д. 97, п. 29;89606868528;tsg.primakova97@yandex.ru;;1;4012,4;34
8020864;Курская область;"Товарищество собственников жилья "" Прямицыно-Жилсервис""";"ТСЖ "" Прямицыно-Жилсервис""";Тамара Николаевна Ерошенко;4617004242;1,0446E+12;пгт. Прямицыно, ул. Заводская, д. 8, п. 11;пгт. Прямицыно, ул. Заводская, д. 8, п. 11;89 508 724 659;tsg.prjmicino@yandex.ru;moidomru.ru/tsgprjmicino;6;6208,4;30
8298319;Курская область;"Товарищество собственников жилья ""Республиканская, 48 Наш Дом""";"ТСЖ ""Республиканская, 48 Наш Дом""";Нина Никандровна Селянова;4632150946;1,11463E+12;г. Курск, ул. Республиканская, д. 48, п. 49;г. Курск, ул. Республиканская, д. 48, п. 49;8-904-520-17-34;tsj48kursk@yandex.ru;http://kursk-union31.narod.ru/;1;8935,6;26
8930150;Курская область;"Товарищество собственников жилья ""Республиканская 50 А-Б""";"ТСЖ ""Республиканская 50 А-Б""";Евгений Дмитриевич Гришаев;4632105407;1,09463E+12;г. Курск, ул. Республиканская, д. 50 А, п. 65;г. Курск, ул. Республиканская, д. 50 А, п. 65;;;;2;11493,08;27
8935152;Курская область;"Товарищество собственников жилья ""Родники-2""";"ТСЖ ""Родники-2""";Юлия Алексеевна Галкина;4632212134;1,16463E+12;г. Курск, ул. Бойцов 9 Дивизии, д. 185В;г. Курск, ул. Бойцов 9 Дивизии, д. 185В;89155190397;;;1;14283,8;
8923866;Курская область;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""РЯБИНУШКА""";"ТСЖ ""РЯБИНУШКА""";Вера Сергеевна Мерзлая;4632025529;1,0246E+12;г. Курск, ул. Рябиновая, д. 28;г. Курск, ул. Рябиновая, д. 28;8 908 125 28 93  58 23 59;tsj-ryabinushka@yandex.ru;;1;7729,1;32,5
8914814;Курская область;"Товарищество собственников жилья ""САДОВОЕ""";"ТСЖ ""САДОВОЕ""";Владимир Валерьевич Черников;4629043038;1,03464E+12;г. Курск, ул. Садовая, д. 25/69, п. 130;г. Курск, ул. Садовая, д. 25/69, п. 130;51-08-60;s2569@yandex.ru;http://s2569.usluga.me/;1;8183,2;35,5
7749445;Курская область;"Товарищество собственников жилья ""Созидатели""";"ТСЖ ""Созидатели""";Валентина Александровна Чайфушина;4630016617;1,03464E+12;г. Курск, д. 24;г. Курск, ул. Серегина, д. 24;(4712) 37-48-77;tsg_sozidateli@mail.ru;http://www.reformagkh.ru/myhouse/view/7756878/;1;5771;25,5
8934531;Курская область;Товарищество собственников жилья Союзная 67;тсж Союзная 67;Андрей Николаевич Третьяков ;4632179818;1,13463E+12;г. Курск, ул. Союзная, д. 67, п. 82;г. Курск, ул. Союзная, д. 67, п. 82;89606850662;Tsg.souznai.67@mail.ru;;1;5759,9;18,5
8939682;Курская область;"Товарищество собственников жилья ""Союзная-71 А""";ТСЖ «Союзная-71 А»;Леонид Алексеевич Захаров;4632104675;1,09463E+12;г. Курск, ул. Союзная, д. 71/А, п. 19;г. Курск, ул. Союзная, д. 71/А, п. 19;79051542049;sveta.sveta.ivanova2000.ivanov@inbox.ru;;1;4042,1;28
8128921;Курская область;"Товарищество собственников жилья ""Темп""";"ТСЖ ""Темп""";Любовь Ростиславна Логачева;4632127062;1,10463E+12;г. Курск, ул. Энгельса, д. 115;г. Курск, ул. Энгельса, д. 115;8 919 130 04 76;info@uk46.ru;;1;8453,4;37,5
8935270;Курская область;"Товарищество собственников жилья ""Тускарь""";"ТСЖ ""Тускарь""";Аркадий Геннадьевич Хохлов;4632058281;1,05464E+12;г. Курск, ул. Республиканская, д. 55А;г. Курск, ул. Республиканская, д. 55А;89202645488;argen-t@yandex.ru;www.kurskadmin.ru;1;4556,5;25,5
8380627;Курская область;"Товарищество собственников жилья ""Уют""";"ТСЖ ""Уют""";Вячеслав Владимирович Комаров;4634010052;2,08461E+12;г. Курчатов, ул. Садовая, д. 1, к. А, п. 105;г. Курчатов, ул. Садовая, д. 1, к. А, п. 105;79513398954;tsj-uyut@yandex.ru;;2;15872,9;20,5
8934191;Курская область;"Товарищество собственников жилья ""Хуторок 5""";"ТСЖ ""Хуторок 5""";Алла Леонидовна Леонидова;4632116374;1,10463E+12;г. Курск, ул. Хуторская, д. 5, п. 38;г. Курск, ул. Хуторская, д. 5, п. 38;8 930 854 97 27;chuevalida2012@yandex.ru;;1;11591,8;33,5
8925922;Курская область;"Товарищество собственников жилья ""Хуторское""";"ТСЖ ""Хуторское""";Вячеслав Валентинович Малыхин;4632027036;1,0246E+12;г. Курск, ул. Хуторская, д. 12Г;г. Курск, ул. Хуторская, д. 12Г;(4712)501304;tszhhutorskoe@yandex.ru;тсж-хуторское.рф;1;18410,9;33,5
8322356;Курская область;"Товарищество собственников жилья ""Хуторянка""";"ТСЖ""Хуторянка""";Клавдия Дмитриевна Кабанова;4632068924;1,06463E+12;г. Курск, ул. Хуторская, д. 12В;г. Курск, ул. Хуторская, д. 12В;79 611 996 655;huturok@gmail.com;hutorok12.ru;2;23441,74;56
8331052;Курская область;"Товарищество собственников жилья ""Элитное""";"ТСЖ ""Элитное""";Наталья Сергеевна Белова;4629052868;1,03464E+12;г. Курск, ул. Горького, д. 50;г. Курск, ул. Горького, д. 50;52 05 73;bns.50@mail.ru;http://tszh-elitnoe.ru/;1;12401;33,5
8204705;Курская область;"Товарищество собственников жилья ""Энергетиков 49""";"ТСЖ ""Энергетиков 49""";Николай Павлович Коренской;4634010013;1,08461E+12;г. Курчатов, ул. Энергетиков, д. 49, п. кв.92;г. Курчатов, ул. Энергетиков, д. 49, п. кв. 92;89510822788;energetikov49@yandex.ru;http://energetikov49.ru;1;8917,1;34,5
8934520;Курская область;"Товарищество собственников жилья ""Энтузиастов-1""";"ТСЖ ""Энтузиастов-1""";Дмитрий Сергеевич Брусенцев;4632112394;1,09463E+12;г. Курск, пр-кт. Энтузиастов, д. 1, п. 194;г. Курск, пр-кт. Энтузиастов, д. 1, п. 194;8-903-871-56-07;dim--2008@mail.ru;;1;17149,86;41
8254734;Курская область;ОбщесУправляющая компания Сезон Серви;УК Сезон Сервис;Сергей Сергеевич Пеньков;4632072494;1,06463E+12;г. Курск, ул. Агрегатная 1-я, д. 38;г. Курск, ул. Агрегатная 1-я, д. 38;74712261986;sezon-servis@mail.ru;www.sezon-servis46.ru;4;35593,5;48,5
8471521;Курская область;"Общество с ограниченной ответственностью Управляющая Компания "" Сити-Сервис""";"УК ""Сити-Сервис""";Евгения Александровна Старикова;4632082301;1,07463E+12;г. Курск, ул. Ленина, д. 71, стр. Литер А, п. помещение 10;г. Курск, ул. Ленина, д. 71, стр. Литер А, п. помещение 10;8 4712 74 00 99;sity-serviskursk@mail.ru;www.city-kursk.ru;2;8809,3;32
8312403;Курская область;"УО ""Управдом""";"УО ""Управдом""";Ирина Михайловна Фенина;4632109000;1,09463E+12;г. Курск, ул. К.Воробьева, д. 29, п. 51;г. Курск, ул. Пигорева, д. 18, п. 214;(4712) 31-21-44;upravdom46@mail.ru;http://upravdom-kursk.narod.ru/;3;8712;22,5
8923282;Курская область;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""СЕЙМСКОГО ОКРУГА""";"УПРАВЛЯЮЩАЯ КОМПАНИЯ ""СЕЙМСКОГО ОКРУГА""";Татьяна Анатольевна Горлова;4632200756;1,15463E+12;г. Курск, ул. Студенческая, д. 20, п. 88;г. Курск, ул. Обоянская, д. 15;37-01-34;ukseim@rambler.ru;http://ukseimkursk.ru;96;349083,44;37
7983685;Курская область;"ООО ""ТСЖ - Уютный дом""";Уютный дом;Алексей Сафронович Данилюк;4632103664;1,09463E+12;г. Курск, пр-кт. Хрущева, д. 42, п. 2;г. Курск, пр-кт. Хрущева, д. 42, п. 2;39-11-09;ujt2011@yandex.ru;www.uyut46.ru;26;120351,1;35
